Restaurant,Cuisine,Rating,PriceRange,Value,Tried,Thoughts,Would I Return,Website,Phone,address,neighborhood,Location,Latitude,Longitude
Tortas Fronteras,mexican,8,$$,little pricey,"breakfast chorizo torta, mushroom and shrimp salad",delicious.  wished the torta had more filling,yes,http://rickbayless.com/restaurants/tortas.html,(773) 686-6180,10000 Bessie Coleman Dr,O'Hare,Chicago,41.980346,-87.885559
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes,http://hotandcrusty.com/,(212) 228-3869,232 1st Ave,Midtown,New York,40.731195,-73.982589
Craftsman and Wolves,bakery,8,$,average,"rebel within muffin, cube cakes (strawberry, straus yogurt and wildflower honey), red wine braised chicken, smoked bacon and mushroom cocotte; cr姓me fra髄che, grains of paradise, muscovado morning bun","muffin was disappointing, but wasn't warm.  loved the cube cake--not too sweet.  chicken pot pie was delicious--pastry was flaky, sauce was tasty, loved the jar presentation.  muscovado morning bun was disappointing -- dry and flavorless ",yes,http://craftsman-wolves.com/,(415) 913-7713,746 Valencia St,Mission District,San Francisco,37.760907,-122.42159
Uncle Gussy,Greek (Gyros); food truck,8,$,pretty cheap,"gyro, salad, fries, pork chops","fries are pretty good; love the gyro and nick, salad's bit too acidic for me",yes,http://www.unclegussys.com,(929) 600-1111,345 Park Ave,Murray Hill,New York,40.757829,-73.972871
Biriyani Cart,street meat,8,$,-,"1 lamb, 1 chicken kati roll","i think i liked lamb better, but both delicious.  typical street food greasy, maybe more so than gussys b/c they put the sauce on for me",yes,http://www.biryanicart.com,(917) 628-3269,1166 Avenue Of The Americas,Midtown,New York,40.757116,-73.982279
Taco Chukis,mexican,8,$,cheap,"steak quesadilla, adobada quesadilla, chicken/steak/chuki tacos","loved the steak quesadilla (like a taco with cheese, ie salsa), good crunch on the taco/quesadilla wrappers, steak taco was really good, chicken bit bland and dry, chuki taco couldn't taste the meat but i liked the pineapple",yes,http://www.fathappyandcheap.com/,(206) 328-4447,219 Broadway E,Capital Hill,Seattle,47.620553,-122.321264
Tortas Fronteras,mexican,8,$$,little pricey,"breakfast chorizo torta, mushroom and shrimp salad",delicious.  wished the torta had more filling,yes,http://rickbayless.com,(773) 686-6180,10000 W Ohare Ave,O'Hare,Chicago,41.980147,-87.906792
Tortas Fronteras,mexican,8,$$,little pricey,"breakfast chorizo torta, mushroom and shrimp salad",delicious.  wished the torta had more filling,yes,http://www.rickbayless.com/restaurants/tortas.html,(773) 686-8493,6 Terminal,Riverview,Chicago,41.973946,-87.89008
Tortas Fronteras,mexican,8,$$,little pricey,"breakfast chorizo torta, mushroom and shrimp salad",delicious.  wished the torta had more filling,yes,http://www.rickbayless.com/restaurants/tortas.html,(312) 732-6505,10 S Dearborn St,Haymarket,Chicago,41.88131,-87.630257
Comme Ci Comme Ca,mediterranean,8,$$,pretty large portions,kofta over couscous,had it without the white sauce and it was pretty good. ,yes,http://www.chefsamirtruck.com,(347) 935-9807,54th St,Sutton Place,New York,40.758473,-73.973153
Tacos El Autlense,mexican,8,$,practically free,"lengue (beef tongue), chicken, carnitas, steak",sooo fresh and tasty,yes, ,(510) 776-0701,601 San Pablo Ave,Richmond Annex,Albany,37.894968,-122.300279
Emilia's Pizza & Authentic Mexican Food,mexican,8,$,cheap,al pastor torta (basically a cemita-but no watercress),"delicious! al pastor had good flavor and had actual pineapple, bread was toasted and crunchy, good flavor, good sized sandwich.  owner was super friendly",yes, ,(347) 730-4632,3705 28th Ave,Long Island City,Astoria,40.766222,-73.915082
Bee's Knees Supply Company,boutique shopping center,8,$,fair,rosemary cheddar ham and egg souffle bfast sandwich on english muffin,AWESOME,yes,http://www.beeskneessupply.com/,(617) 292-2337,12 Farnsworth St,Financial District,Boston,42.351239,-71.048728
Bistro Petit,korean fusion,8,$$$,not cheap,"kimchi bouillabaise, truffle mac and cheese, wild mushrooms and truffle oil on toast, korean beef bourguinon",everything was delicious. mushrooms with the mac and cheese mmmm,yes,http://www.bistropetit.com,(718) 782-2582,170 S 3rd St,Williamsburg,Brooklyn,40.711955,-73.961156
Bistro Petit,korean fusion,8,$$$,not cheap,"kimchi bouillabaise, truffle mac and cheese, wild mushrooms and truffle oil on toast, korean beef bourguinon",everything was delicious. mushrooms with the mac and cheese mmmm,yes,http://www.bistropetit.com,(718) 782-2582,774 Driggs Ave,South Side,Brooklyn,40.711799,-73.961154
Gilt Bar,American (New),8,$$,decent,"truffle pasta, mussels","mmmmmmm both soooo good.  mussel broth was light, french bread was crunchy and soft inside, pasta very rich tasting but sooo good ",yes,http://www.giltbarchicago.com,(312) 464-9544,230 W Kinzie St,Near North Side,Chicago,41.889295,-87.63526
Nanataco,mexican,8,$,cheap,"steak, chorizo, pork butt taco",steak and pork tacos were amazing.  chorizo meh,yes,http://www.nanataco.com/,(919) 489-8226,2512 University Dr, ,Durham,35.974398,-78.92452
Loaf,bakery,8,$,pricey,"Chocolate Chip Torsade, chocolate chip hazelnut scone, peach danish","the torsade is amazing, danish was pretty good, scone was meh",yes, ,(919) 797-1254,111 W Parrish St,City Center District,Durham,35.995845,-78.900713
El Camino Real,mexican,8,$,cheap,"chorizo taco, asade sope","both delicious.  taco was small but had avocado, radish, cilantro, onions, lime.  sopes were delicious -- loaded w/toppings",yes,http://www.elcaminoreal01.com,(336) 632-0003,4131 Spring Garden St,Terra Cotta,Greensboro,36.068233,-79.868389
Taqueria Del Sol,mexican,8,$,cheap,"tacos on corn tortilla: cacctus and egg, barbacoa, pastor; carne asada gordita w/queso fresco",cactus and pastor tacos were good.  barbacoa was so so oily.  gordita was not bad.  salsa was great,yes,http://taqueriadelsol.com,(713) 644-0535,8114 Park Place Blvd,Reveille,Houston,29.685865,-95.276647
Taqueria Del Sol,mexican,8,$,cheap,"tacos on corn tortilla: cacctus and egg, barbacoa, pastor; carne asada gordita w/queso fresco",cactus and pastor tacos were good.  barbacoa was so so oily.  gordita was not bad.  salsa was great,yes, ,(713) 921-1272,6648 Canal St,East End,Houston,29.741866,-95.307339
Mu Ramen,ramen,8,$$$,expensive,mu ramen with onsen tamago (slow poached egg) and corn,"oxtail and bone marrow based broth w/corned beef; noodles were thick and wavy and more undercooked to start so that they're still al dente when you finish eating, cucumbers and corn had distinct taste, broth tasted on the light side.  it was different but v. good",yes,http://ramennyc.wix.com/popup,(917) 868-8903,1209 Jackson Ave,Hunters Point,Long Island City,40.743655,-73.950599
Mu Ramen,ramen,8,$$$,expensive,mu ramen with onsen tamago (slow poached egg) and corn,"oxtail and bone marrow based broth w/corned beef; noodles were thick and wavy and more undercooked to start so that they're still al dente when you finish eating, cucumbers and corn had distinct taste, broth tasted on the light side.  it was different but v. good",yes,http://ramennyc.wix.com/popup,(917) 868-8903,5106 Vernon Blvd,Hunters Point,Long Island City,40.741816,-73.954586
Mai Xiang Yuan,dumplings,8,$,tax in canada is crazy,"boiled dumplings: pork, coriander, and shrimp; shrimp, egg, and leeks; lamb dumplings; beef and onion curry (fried)",mom and victor went here 3 days in a row.  me twice.  enough said.  pass on the lamb dumplings and get lamb chops for a lamb fix.  beef onion curry was interesting and pretty good but i wouldn't order it again,yes, ,(514) 875-1888,1084 Blvd Saint-Laurent,Chinatown,Montreal,45.508409,-73.560777
Bocata,seafood,8,$$$$,nyc avg,"warm octopus salad, sea bass with sweet potato puree, sea food risotto, osso bucco, aged sliced meat","LOVVVEEDD the warm octopus salad, sea bass, and seafood risotto; pass on the aged sliced meat (good but just not my thing), osso bucco was bland...mom asked for salt...",yes,http://www.bocata.ca/,(514) 507-8727,310 Rue Saint Paul Ouest,Vieux Montr�ﾑal,Montreal,45.501499,-73.5559
Alta,Spanish/tapas,8,$$$,average,"fried goat cheese with honey, brussel sprouts, lamb meatballs with slow poached egg, seafood paella","brussel sprouts were good but mainly b/c roasted to a crisp how i like them (ilili has better maybe)--sauce was light and good; goat cheese and honey taste good together...not sure there was anything great about it; lamb meatballs ok, not great: tomato sauce was strange, meatballs a bit bland (didn't taste liek lamb) and couldn't taste egg; really liked seafood paella -- squid/octopus? crisps on top were delicious","only for ""The Whole Shebang""",http://www.altarestaurant.com,(212) 505-7777,64 W 10th St, ,New York,40.734363,-73.998127
Seoul Garden,korean,8,$$,above average,seafood soondoobu,pretty good; they have red rice!!,yes,http://www.seoulgarden32.com,(212) 736-9002,34 W 32nd St, ,New York,40.747838,-73.987334
Land of Plenty,Chinese -- sichuan,8,$$,pretty good sized portions,"mapo tofu, chongqinglaziji, eggplant and chicken","pretty authenthentic.  has brown rice, nice env",yea,http://www.landofplenty58.com,(212) 308-8788,204 E 58th St,Sutton Place,New York,40.76065,-73.966718
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes,http://www.hotandcrusty.com,(212) 753-2614,1201 2nd Ave,Lenox Hill,New York,40.763298,-73.962598
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes,http://www.hotncrustybakery.com/,(212) 426-2111,1276 Lexington Ave,Upper East Side,New York,40.779311,-73.955733
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes, ,(212) 599-0829,825 2nd Ave,East Side,New York,40.751327,-73.971333
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes,http://www.hotandcrusty.com,(212) 228-3869,400 E 14th St,East Village,New York,40.731216,-73.982524
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes,http://www.hotandcrusty.com,(212) 279-6450,10 Penn Plz,Midtown South,New York,40.750247,-73.991999
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes,http://hotandcrusty.com/,(212) 704-2106,606 8th Ave,Midtown West,New York,40.755446,-73.990784
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes,http://hotandcrusty.com/,(212) 338-0260,84 E 42nd St,East Side,New York,40.752623,-73.977656
Hot & Crusty,bagels,8,$,fair,multigrain bagel,loved it,yes,http://hotandcrusty.com/,(212) 338-0260,84 E 42nd St,East Side,New York,40.752623,-73.977656
Cask Bar & Kitchen,New American,8,$$$,pretty good,"paella, mushroom and goat cheese flatbread, philly cheesesteak eggrolls","skip the cheesesteak rolls; paella was not quite paella but rice stew--still a great deal -- lots of seafood, and scallop was probly best i've ever had, loved the mushroom flatbread; great free bread",most likely,http://www.casknyc.com,(212) 300-4924,167 E 33rd St,Midtown,New York,40.74542,-73.979104
Empanada Mama,Latin American/fast food,8,$,pretty cheap,viagara (seafood) and baked spinach and feta empanada,"spinach and feta was meh, viagara was delicious.  empanadas were kind of small",yes,http://www.empmamanyc.com,(212) 698-9008,763 9th Ave,Hell's Kitchen,New York,40.764284,-73.988446
Empanada Mama,Latin American/fast food,8,$,pretty cheap,viagara (seafood) and baked spinach and feta empanada,"spinach and feta was meh, viagara was delicious.  empanadas were kind of small",yes,http://www.empmamanyc.com,(212) 673-0300,189 E Houston St,Downtown,New York,40.722524,-73.987718
Amada,Spanish/Tapas,8,$$$$$,pricey,tasting menu,"some were salty, but overall really liked it ",if i ever graduate princeton again,http://www.amadarestaurant.com,(215) 625-2450,217 Chestnut St,Old City,Philadelphia,39.948589,-75.144831
Dinamo,"seafood, italian",8,$$$,fair,"squid ink seafood pasta, whole grilled branzino",lovveedd the pasta--large portion and lots of seafood.  fish was v. good,yes,http://www.dinamorichmond.com/,(804) 678-9706,821 W Cary St,Oregon Hill,Richmond,37.544389,-77.452442
Estadio,tapas,8,$$$,average tapas,"patatas bravas, scallops + cauliflower, smoked salmon w/yogurt + honey, roasted pork loin, manchego cheesecake with pistacio granola","patatas bravas is pretty good (best part are crunchy potatoes), scallops perfectly cooked, crispy kale and grilled peaches w/pork loin were delish, thought the pork loin was a little tough but i have nothing to compare to, manchego cheesecake was good/interesting--needed more of either jam, granola or a crust though",yes,http://www.estadio-dc.com,(202) 319-1404,1520 14th St NW,Scott Circle,Washington,38.910419,-77.032037
Chaia Tacos,farmer's market stand,8,$$,not bad,"Garlicky Greens, Goat Cheese + Pickled Red Onion, Market Mushrooms with Feta + Red Sauce, Creamy Braised Chard and Potato + Green Sauce + egg ",potato and egg was my fav,yes,http://www.chaiadc.com/,(202) 352-6645,810 Vermont Ave NW,Northwest Washington,Washington,38.90062,-77.035208
Chaia Tacos,farmer's market stand,8,$$,not bad,"Garlicky Greens, Goat Cheese + Pickled Red Onion, Market Mushrooms with Feta + Red Sauce, Creamy Braised Chard and Potato + Green Sauce + egg ",potato and egg was my fav,yes,http://www.chaiadc.com/,(202) 352-6645,810 Vermont Ave NW,Northwest Washington,Washington,38.90062,-77.035208
Old Ebbitt Grill,seafood,8,$$$,fair,"crab cake, shrimp cocktail, lobster cocktail",AWESOME.  crab cake had like 0 bread crumbs,yes,http://www.ebbitt.com,(202) 347-4800,675 15th St NW,Northwest Washington,Washington,38.898053,-77.033452
Sweetgreen,chain lol,8,$$,fair,"the one with pesto and chicken--earthbowl?, umami bowl, thai salad",awesome,yes,http://sweetgreen.com/,(202) 234-7336,1471 P St NW,Logan Circle,Washington,38.909682,-77.034024
Sweetgreen,chain lol,8,$$,fair,"the one with pesto and chicken--earthbowl?, umami bowl, thai salad",awesome,yes,http://sweetgreen.com/,(202) 629-2100,2238 M St NW,West End,Washington,38.905228,-77.049487
Sweetgreen,chain lol,8,$$,fair,"the one with pesto and chicken--earthbowl?, umami bowl, thai salad",awesome,yes,http://sweetgreen.com/,(202) 331-3355,1901 L St NW,Northwest Washington,Washington,38.903954,-77.043832
Sweetgreen,chain lol,8,$$,fair,"the one with pesto and chicken--earthbowl?, umami bowl, thai salad",awesome,yes,http://sweetgreen.com/,(202) 337-9338,3333 M St NW,Northwest Washington,Washington,38.905206,-77.067264
Sweetgreen,chain lol,8,$$,fair,"the one with pesto and chicken--earthbowl?, umami bowl, thai salad",awesome,yes,http://sweetgreen.com/,(202) 507-8357,2221 I St NW,Foggy Bottom,Washington,38.900748,-77.049453
Sweetgreen,chain lol,8,$$,fair,"the one with pesto and chicken--earthbowl?, umami bowl, thai salad",awesome,yes,http://sweetgreen.com/,(202) 547-9338,221 Pennsylvania Ave SE,Southeast Washington,Washington,38.887034,-77.002685
Sweetgreen,chain lol,8,$$,fair,"the one with pesto and chicken--earthbowl?, umami bowl, thai salad",awesome,yes,http://sweetgreen.com/,(202) 387-9338,1512 Connecticut Ave NW,Northwest Washington,Washington,38.910468,-77.044137
Sweetgreen,chain lol,8,$$,fair,"the one with pesto and chicken--earthbowl?, umami bowl, thai salad",awesome,yes,http://sweetgreen.com/,(202) 333-4307,2200 Wisconsin Ave NW,Observatory Circle,Washington,38.919236,-77.070905
